s1,s2,s3,c_scale,sb,err,runtime
0.89963209507789,1.360571445127933,1.185595153449124,1.397987726295555,-0.2063888157345381,17.724681747713085,7.21779207374714
0.724795616268962,0.6464668897345596,1.2929409166199481,1.4016725176148133,0.12484354667762732,22.094570665846614,7.226501912915116
0.616467595436642,1.3759278817295955,1.2659541126403373,0.8185086660174142,-0.19090501967573964,13.33787225149887,12.319883070076196
0.746723607882747,0.8433937943676302,1.0198051453057901,1.1479175279631737,-0.12526251588117485,11.314926803061756,8.754395994816464
1.0894823157779034,0.7115950885216334,0.8337157188281745,1.0495427649405376,-0.026358009469778454,6.284449396237832,9.582375738186848
1.2281407691144108,0.7597390257266877,1.0113875507308892,1.3886218532930636,-0.27212975236800135,16.555073338719602,7.249363508147521
1.0860358815211506,0.7364192989498332,0.6520412743882236,1.92332830588,0.2793792198447356,32.35556019283654,5.269077880562031
1.2467178784931687,0.8436910153386965,0.678137691205107,1.5263495397682354,-0.03590850375623922,20.577434695710366,6.624068184889035
0.697630587875823,0.996141528089016,0.6275108168921747,1.8639806031181732,-0.14473201103998984,26.428237595345042,5.432734400709842
1.1300178274831856,0.8493688608715287,1.0160544169422485,1.3200654190149195,-0.18908732668468375,16.81199852099561,7.605052479236227
1.3756677022116468,1.2201062586888916,1.3515991532513512,1.8422410256414732,0.058739987286651085,29.092604910346,5.522908685743353
1.3374993880184933,0.6707940016415356,0.7567862899353162,0.5678409333658071,-0.10480180154204138,18.085555876638544,17.701557496605698
0.9109418317515856,0.8170792254191167,1.2629900073215434,1.0351299900403839,-0.13143929418757153,6.233724693783772,9.714119325256783
1.0341568665265988,0.7127393799798101,1.2417575846032318,0.6118259655196563,0.2921321619603104,13.802919264968583,16.400834679586534
1.2177958154373258,0.7589725452273379,0.6044176936988819,1.7231921426822512,0.12411440630857029,28.00168428023122,5.888623935933236
1.1832057344327898,1.2170162773487565,0.6592357213872723,1.0376985928164089,-0.23047856428492217,3.9748875275080326,9.710808237423
1.2904827407004746,1.0986385014620463,0.8647184198821193,0.5953375254290354,-0.11341060697060268,17.882469330342687,16.8496344332156
0.8601466576213976,1.1836849426704512,1.1100459770841704,1.8308191138644898,-0.016671044902830445,28.32005156656665,5.505394475690661
0.6956753967506413,1.1705958297783958,1.2086280388935178,1.3419157963542443,0.1625803079727366,21.64871627944541,7.520387252778446
0.9950364770915126,1.0181862635055952,0.9420328146868396,0.5381286901161428,-0.2352651438040173,20.187805701340718,18.59102724074229
0.6251433485493874,1.1091283290110243,0.8514847848610613,1.262856036747054,0.24453988435565582,20.716405300884134,7.981808991458901
0.7994337833190999,0.9283063384285037,1.204440910834439,0.8431972482374337,-0.25381205410272417,12.080956245900758,11.907291325186904
0.8318011623310144,0.7289770298032034,1.3437581218740584,1.7121805693466254,0.08004225390625408,28.59248990646614,5.9188034741312885
1.2971684721501742,1.2429376615192915,0.7492560471088286,1.8388384977349665,0.023605345149390444,28.074953576467433,5.517300497573519
1.2459521241312501,1.3168730399387945,0.854402779977491,0.6650778867915151,-0.163238902474835,17.238844164201947,15.10667518158865
0.941686230901005,1.2544118127379944,1.2885844666050748,0.510428195796786,0.006448381546539428,19.555411329083093,19.651525215326348
0.9339288025190231,0.7776862483765842,0.6958922938669462,1.006422757105442,0.2657458223475115,8.188721711902339,9.995431579962714
0.8585623456166042,1.0150324973946927,1.1624151671161422,1.045444403568941,0.28306924963257635,10.771407509003591,9.597198715637093
1.3699578359536888,0.8014258366602913,0.9977988047139084,0.9513174647251545,-0.12909570337351942,4.299795639383316,10.568811378307844
0.6295095578836262,1.0876514671839175,1.0021432185830892,0.5772181268749841,-0.13281212145803314,18.582909184781833,17.37050176545498
1.3266127087733228,0.7916495125335778,0.7159158976729785,1.2341791404163445,0.29139027246636046,19.867320975596236,8.184456193031258
0.7936442172092003,1.1377084379247027,1.209295692262974,0.8564563159885995,0.13692980916711572,8.391422564490147,11.731354736582123
0.8942265061754026,1.1058446644748634,1.1068237686087157,1.3036620261121377,-0.245826137967355,15.992074066486708,7.702543959732912
1.2682419964713902,0.8566240519773887,0.7492148083198833,0.5611627123321459,0.05453576591294507,17.08946264882291,17.88638370561298
1.1420514894738258,0.6132702631422849,1.0096744466394247,0.8397436627969069,0.0871036742456699,8.096246961954051,11.962241477893583
0.7394931432039931,1.1527501904819726,0.9093882770404299,1.9050949831051018,-0.21748743351240404,26.339051310271994,5.299468990347608
0.8728530808402067,0.6907788169924712,1.3397548946228501,1.8160090300714715,-0.14523502337090663,26.654898376432037,5.584192847687876
1.1279872368273431,1.2537777601609728,1.0441606492795699,1.2944758675340098,-0.15488862545972898,16.70573417830411,7.767726922712664
0.6744822142447193,1.3177726063626614,1.3203344457306643,1.4496521859099019,-0.09658212537077959,19.916059157000646,6.994568893016265
0.8793676596901286,1.1807645430961915,1.3176882079620615,1.830629636397676,0.16792532751457429,31.037630787716942,5.524509901124577
1.11362531692343,0.667311971996039,0.729302971275691,1.847831282790619,0.06385743579575398,28.671368239416164,5.483450526148513
0.6073576412933037,0.6811772342928256,1.1308014152864447,0.507592375769328,-0.2035151691495008,21.352570736401237,19.78507417919849
1.0389870314932688,1.1535161581541544,1.1215690076020803,0.8364039641908396,0.12730753280852153,8.63616262949937,11.987352466438693
0.78979926999744,0.8603197585274142,1.1971931240944191,1.4744493485708219,0.2095340462965068,23.822333142471987,6.836900375149815
1.1260903138402747,1.0546468826683773,0.674939814262474,1.0515737045891502,-0.14087857939096474,5.080324840920485,9.560136658827725
0.7951917147032668,1.3784084438019564,0.9144781797334083,1.83806983276567,0.07868317559835775,29.56313635989443,5.507363558721831
1.2358490428333186,1.0021096744841536,1.0615231077010872,1.2387765407282958,-0.1828542073211733,14.855107316141705,8.102429111242117
1.1779616922092042,0.8246178899526846,0.619452773145163,1.4682084438607517,-0.19373359235577065,17.801261802061862,6.884411094927701
1.3523668674823313,1.3631428616020698,1.3318915121763588,1.0552380503831666,-0.29072603008267955,4.622061781780999,9.581274822973326
1.3426548500701803,0.9425473186538513,1.3733238552349356,1.9454299656338794,0.21180567328041605,32.533987610679354,5.21759499899961
0.697630587875823,0.8355591136556685,0.6275108168921747,1.9050949831051018,-0.21748743351240404,25.83185052230176,5.3330120614814875
0.8942265061754026,0.9080781828815402,1.1068237686087157,1.3036620261121377,-0.245826137967355,16.009097316093396,7.701151674997272
0.616467595436642,1.3759278817295955,1.2809093372134854,0.8185086660174142,-0.19090501967573964,13.339069780088169,12.321378592533511
0.8535376041250221,1.0181862635055952,0.9420328146868396,0.510428195796786,0.006448381546539428,19.402842590093094,19.613655794951516
0.735594197348874,1.0546468826683773,0.674939814262474,1.3352018936875252,-0.016671044902830445,18.99554478896114,7.553915344340272
1.3489238193286246,1.1568238373399784,0.854402779977491,0.6650778867915151,-0.163238902474835,17.13292650401735,15.100967430848506
0.8585623456166042,1.3177726063626614,1.3203344457306643,1.045444403568941,-0.09658212537077959,7.374279138300814,9.643264654395342
1.056048936071492,0.6777411950166148,1.0113875507308892,1.4225108400487545,-0.19090501967573964,17.861394563468362,7.068792936118142
0.8793676596901286,0.6907788169924712,1.3397548946228501,1.985080775156395,-0.14523502337090663,28.84959072970588,5.114539224070256
0.7120672121892192,1.0181862635055952,1.3515991532513512,0.5381286901161428,0.010997791418242031,18.36114537567063,18.64868736402634
0.8942265061754026,1.1058446644748634,0.674939814262474,1.816059607891933,-0.245826137967355,24.566771701295128,5.56009502244513
1.3523668674823313,1.3631428616020698,1.2929409166199481,1.0552380503831666,0.14446117065252267,8.880168448153514,9.577379763417685
1.1576125927962142,1.1619872671896874,1.0441606492795699,1.0495427649405376,-0.026358009469778454,6.824162090759278,9.564334638270585
0.8942265061754026,1.1705958297783958,1.1068237686087157,1.3419157963542443,-0.245826137967355,16.590428227581086,7.490351714807489
1.1832057344327898,0.9425473186538513,1.3733238552349356,1.0376985928164089,0.21180567328041605,9.294099531385832,9.69810783548496
1.2467178784931687,0.8436910153386965,0.7492560471088286,1.5263495397682354,-0.03590850375623922,20.645738197794696,6.616956349298663
0.7394931432039931,1.1527501904819726,0.9093882770404299,1.9050949831051018,-0.21748743351240404,26.339051310271994,5.299468990347608
1.3523668674823313,1.1058446644748634,1.3318915121763588,1.0552380503831666,-0.29072603008267955,4.465243052483874,9.555545003260605
1.3523668674823313,0.7115950885216334,1.3318915121763588,1.0552380503831666,-0.026358009469778454,6.985037963335339,9.573801027960956
1.1420514894738258,0.8875929209758041,1.0096744466394247,0.8397436627969069,0.0871036742456699,8.38086637947093,11.934809212110231
0.941686230901005,1.2544118127379944,0.6958922938669462,0.510428195796786,0.2657458223475115,17.519900621483526,19.65307753927915
1.2467178784931687,0.8348734754115946,0.674939814262474,1.7140417332177704,-0.14087857939096474,24.39384213535836,5.907854123746126
1.2281407691144108,1.3631428616020698,1.2480907157433445,1.0552380503831666,-0.29072603008267955,4.7535021672706534,9.560472133493231
0.9109418317515856,1.2170162773487565,0.6592357213872723,1.8006084778701554,-0.23047856428492217,24.673523393178087,5.618362044495616
0.7936442172092003,1.1377084379247027,1.0615231077010872,0.8564563159885995,0.13692980916711572,8.29133737831087,11.716577478125934
0.7994337833190999,0.9283063384285037,1.2417575846032318,1.869860828834707,-0.25381205410272417,25.653239530578606,5.399393343196001
1.0894823157779034,0.6132702631422849,1.0096744466394247,1.0495427649405376,0.0871036742456699,7.81930745232335,9.576547237271543
1.2971684721501742,1.00907391908875,1.0012130357497595,1.9050949831051018,0.17897710738006506,31.017741067295056,5.279827656022722
1.1420514894738258,1.0986385014620463,1.0096744466394247,0.5953375254290354,0.08997835846665908,16.142710234615066,16.822230594745086
0.697630587875823,0.996141528089016,1.0160544169422485,1.8639806031181732,-0.18908732668468375,26.40863698707905,5.397090924093284
1.11362531692343,0.667311971996039,0.729302971275691,1.552950315886555,0.06385743579575398,22.485985221828578,6.511057079667886
1.2366341355488808,0.7115950885216334,1.312004273454053,1.2387765407282958,-0.026358009469778454,16.858970235803405,8.15618526078839
1.3699578359536888,0.8703961254812286,1.3515991532513512,1.063374428959916,-0.12909570337351942,6.277839439123396,9.489141355045595
1.1279872368273431,0.6751855518726951,0.678137691205107,1.2944758675340098,-0.03590850375623922,18.02774532145542,7.802600757460829
0.6956753967506413,1.3759278817295955,1.2659541126403373,1.3419157963542443,-0.19090501967573964,17.50976969780561,7.546653065348248
1.2281407691144108,0.7597390257266877,1.1068237686087157,1.3886218532930636,0.04696808459770441,20.48259849411594,7.258907129935304
0.6287538190373937,1.3631428616020698,0.9724784145059681,1.2341791404163445,0.29139027246636046,20.28026980055441,8.178742525980452
1.3699578359536888,0.8014258366602913,1.0341157077660612,0.510428195796786,-0.12909570337351942,20.053220496466242,19.65165898118809
1.1779616922092042,0.8246178899526846,0.8292330017026275,1.0495427649405376,-0.026358009469778454,6.165247923297027,9.580369667399427
0.9339288025190231,0.7776862483765842,0.6958922938669462,1.006422757105442,0.2657458223475115,8.188721711902339,9.995431579962714
1.1300178274831856,1.0726666084552086,1.0160544169422485,1.3200654190149195,-0.28169985003657033,15.683001118358721,7.5972560261689015
0.89963209507789,1.360571445127933,1.3733238552349356,0.5560222831238216,0.21180567328041605,16.192139800600962,18.068317040768
1.1279872368273431,1.1836849426704512,1.0441606492795699,1.2944758675340098,-0.016671044902830445,18.326863733405023,7.760717640963612
1.2580804485277266,0.8881525131290102,0.7016484101215078,1.3200654190149195,0.013345956032882633,18.977818437000202,7.642210093408558
1.2159948424788887,0.7726568219974745,0.8337157188281745,1.4343357137285004,-0.2487915210037392,16.980543023674443,7.032830743433662
1.0894823157779034,0.6413453769348861,1.2629900073215434,1.0495427649405376,-0.026358009469778454,7.144480700635582,9.599071281960494
0.7394931432039931,1.1527501904819726,0.9093882770404299,1.5263495397682354,0.018812778940888786,22.140184265430445,6.601966144717853
1.2971684721501742,1.3759278817295955,1.0325080972880851,1.8388384977349665,0.023605345149390444,28.395931310154754,5.508775934034241
0.78979926999744,0.8603197585274142,0.854402779977491,1.4744493485708219,0.2095340462965068,23.456457028440134,6.831740784742624
1.2281407691144108,0.7597390257266877,1.0096744466394247,1.3886218532930636,0.08245794089892394,20.839704707842838,7.249192197738375
0.8942265061754026,0.667311971996039,1.1808730669781293,1.552950315886555,-0.245826137967355,19.284410428918648,6.5012895011833844
0.6744822142447193,1.3177726063626614,1.3203344457306643,1.4496521859099019,-0.09658212537077959,19.916059157000646,6.994568893016265
1.1779616922092042,0.8246178899526846,1.3318915121763588,1.4682084438607517,-0.19373359235577065,18.351512414735495,6.8795455234598535
1.2281407691144108,0.7597390257266877,1.3806816635700276,1.9050949831051018,0.04696808459770441,29.698411713678325,5.333990454019629
1.1279872368273431,0.8170792254191167,1.2629900073215434,1.2944758675340098,-0.15488862545972898,16.896745698124246,7.782524159958852
1.2281407691144108,0.7597390257266877,1.0441606492795699,1.2944758675340098,-0.27212975236800135,15.411966229270309,7.776390597352605
1.0130402786409562,0.7726568219974745,0.8337157188281745,1.4343357137285004,0.06385743579575398,20.94517468119113,7.012535287049868
0.8583651783529967,1.00907391908875,1.2417575846032318,1.869860828834707,0.17897710738006506,31.557582602793133,5.387238229444337
0.8942265061754026,0.7364192989498332,1.1068237686087157,1.3419157963542443,0.2793792198447356,22.90108053302279,7.499650201934666
0.7394931432039931,1.1527501904819726,1.2361489558149628,1.3200654190149195,-0.18908732668468375,17.114554479501447,7.640322741190131
1.2281407691144108,0.8166658010096594,1.0096744466394247,1.3886218532930636,0.08245794089892394,20.83682424362539,7.243499520210078
1.3523668674823313,0.667311971996039,1.3318915121763588,1.1584571310584542,-0.29072603008267955,9.93114567113744,8.733865596339946
0.78979926999744,0.8246178899526846,1.1971931240944191,1.0495427649405376,0.2095340462965068,10.327610284260132,9.586236183758468
1.2281407691144108,0.7597390257266877,0.619452773145163,1.3886218532930636,-0.19373359235577065,17.194532408121134,7.286279475759916
1.2467178784931687,0.8246178899526846,0.7492560471088286,1.5263495397682354,-0.2529261711946404,17.910419122509314,6.618863661837263
1.3699578359536888,0.620280594732366,1.0198051453057901,1.1479175279631737,-0.12526251588117485,10.933290672149685,8.788375459163635
0.746723607882747,0.8433937943676302,1.0198051453057901,1.1479175279631737,0.277589048806755,15.767684685258441,8.754395994816464
1.1260903138402747,1.0546468826683773,0.674939814262474,1.0515737045891502,-0.23047856428492217,4.253073215164047,9.560136658827725
1.0860358815211506,1.2687840964097645,0.6520412743882236,1.3036620261121377,-0.245826137967355,15.653524837920894,7.740977637396364
1.1567793648749585,0.8603197585274142,1.1971931240944191,1.2944758675340098,-0.15488862545972898,16.84491264537857,7.774499631130071
0.9271623555314159,0.7115950885216334,1.312004273454053,0.7599414801062687,-0.12909570337351942,14.064041850050632,13.226232653855991
0.7251496341368688,1.0546468826683773,0.6592357213872723,1.0376985928164089,-0.23047856428492217,4.995427789643702,9.703735761097997
0.8001943185316762,0.667311971996039,0.729302971275691,1.552950315886555,0.029535998823672305,22.35397757354725,6.519675116122375
0.6956753967506413,1.3759278817295955,1.2629900073215434,1.0351299900403839,-0.19090501967573964,6.667785950141821,9.75494667947175
1.1716767381600497,1.1058446644748634,1.0012130357497595,1.9050949831051018,-0.245826137967355,25.284309772789783,5.276955557162321
1.128157901374185,0.8436910153386965,0.678137691205107,1.5263495397682354,-0.25381205410272417,17.928374227908133,6.612212187177136
0.697630587875823,0.996141528089016,0.6275108168921747,1.2944758675340098,-0.1320396618324343,16.931633554673333,7.793006064800174
1.2467178784931687,0.7597390257266877,1.1068237686087157,1.7140417332177704,-0.14087857939096474,24.92183059868494,5.893543927001735
1.3638922245305551,1.1903175333566147,1.0434832420091205,1.4175811193515284,-0.048239962543326076,19.417102856639893,7.114039326225935
1.2281407691144108,1.2170162773487565,0.6592357213872723,1.3886218532930636,0.04696808459770441,20.136890999794026,7.27997671124325
1.11362531692343,1.3177726063626614,0.729302971275691,0.8715964842517362,0.06385743579575398,7.424176626182109,11.54340859671529
0.9109418317515856,0.8847781429210092,1.2629900073215434,1.6367691656965537,-0.14473201103998984,23.247499566434218,6.1563240127762136
0.6115147909038047,0.8355591136556685,0.6275108168921747,1.0351299900403839,-0.13143929418757153,5.9391676167761664,9.753163958096536
1.2971684721501742,0.7597390257266877,1.0113875507308892,1.3886218532930636,0.17897710738006506,21.967012409548857,7.256266278451098
0.6744822142447193,0.692858112405533,1.0160544169422485,1.3200654190149195,-0.09658212537077959,18.176935419488856,7.640253549910037
0.746723607882747,0.8433937943676302,1.0198051453057901,1.1479175279631737,-0.12526251588117485,11.314926803061756,8.754395994816464
0.6368021136174021,0.8603197585274142,0.854402779977491,1.4744493485708219,-0.2755627186086179,17.714909961436028,6.847040500380627
1.2843684672088056,0.8436910153386965,0.7492560471088286,1.5554867890700355,-0.015495702547604906,21.450362146414104,6.497997769638114
0.78979926999744,0.6782673285208012,0.854402779977491,1.0495427649405376,-0.026358009469778454,7.111594588210718,9.595711649494465
0.78979926999744,0.8603197585274142,1.1971931240944191,1.9050949831051018,-0.21748743351240404,26.574430460632325,5.303789522880811
1.2467178784931687,0.9932927000934658,0.9977988047139084,0.9513174647251545,-0.12909570337351942,4.76726278902199,10.537300696218475
0.7394931432039931,1.1058446644748634,0.9093882770404299,1.5263495397682354,-0.29072603008267955,18.293132360642275,6.597275592117143
0.89963209507789,0.9787774166244525,1.0160544169422485,1.8639806031181732,-0.19607887805399088,25.903120760623096,5.378627184519534
0.9470813193903784,0.8433937943676302,1.0198051453057901,1.1479175279631737,-0.28169985003657033,9.414838123462376,8.734360223665702
1.056048936071492,0.9425473186538513,1.3733238552349356,1.9454299656338794,-0.19090501967573964,27.279362339423898,5.188934407599741
1.2366341355488808,0.9188037875178987,1.312004273454053,1.4237751470783246,-0.026358009469778454,19.968535525258034,7.0865644120763225
1.108074920694115,0.8246178899526846,1.3733238552349356,1.9454299656338794,-0.19373359235577065,27.113403963126604,5.205929948932121
0.8793676596901286,0.6907788169924712,0.6362432078176355,1.985080775156395,-0.07523243122411727,28.61503553328877,5.116939413826207
0.697630587875823,0.8436910153386965,0.6275108168921747,1.8639806031181732,-0.14473201103998984,26.373787540069173,5.447979451984874
1.3426548500701803,0.9425473186538513,1.0198051453057901,1.9454299656338794,-0.12526251588117485,27.29463731313368,5.182243128006696
1.2281407691144108,1.1058446644748634,1.0113875507308892,1.4387898735713547,-0.245826137967355,17.209688440811718,6.984822523319001
1.2281407691144108,0.7597390257266877,1.0441606492795699,1.552950315886555,0.0018817551480526107,21.900737430814033,6.490612281569446
1.2467178784931687,0.8246178899526846,1.0198051453057901,1.5263495397682354,-0.12526251588117485,19.784492887406095,6.595769781078726
0.7394931432039931,0.9283063384285037,1.2417575846032318,1.7847347617824834,-0.25381205410272417,25.129113782917933,5.66046928324978
1.11362531692343,0.8433937943676302,1.0198051453057901,1.1479175279631737,0.06385743579575398,13.112896306945785,8.740430887297082
0.89963209507789,1.360571445127933,1.1808730669781293,1.552950315886555,-0.245826137967355,19.425899144421006,6.503537284005533
1.126954905295156,0.7303475416651437,1.3733238552349356,1.9454299656338794,-0.23047856428492217,26.523380976384576,5.217244982220978
0.8942265061754026,0.8603197585274142,1.1068237686087157,1.3036620261121377,-0.245826137967355,16.013662023568795,7.705927517432684
0.7394931432039931,1.1058446644748634,1.0198051453057901,1.1479175279631737,-0.29072603008267955,9.487420912632011,8.75004288716859
0.8942265061754026,1.1705958297783958,1.0198051453057901,1.3419157963542443,-0.245826137967355,16.53552092565316,7.481649852477196
1.2358490428333186,1.0021096744841536,1.0198051453057901,0.6058531211006448,-0.12526251588117485,17.67246496465823,16.531427098819755
1.3426548500701803,0.9425473186538513,1.1139354225650524,1.9454299656338794,0.21180567328041605,32.19986618921857,5.1916561557326215
0.6212090484332974,1.1058446644748634,1.0686204650187705,1.3036620261121377,-0.245826137967355,16.17314172927636,7.7260253751481285
1.1300178274831856,1.0726666084552086,1.0160544169422485,1.9103453621374364,-0.27212975236800135,25.04710384902374,5.256529460241934
1.3426548500701803,1.060379342300703,0.854402779977491,1.9454299656338794,-0.2755627186086179,25.009000163670436,5.195115001573823
1.1300178274831856,1.0726666084552086,1.3733238552349356,1.3200654190149195,-0.06709804427608684,18.389078942245334,7.63298296999817
1.3699578359536888,0.9425473186538513,0.9977988047139084,1.4649323276635298,-0.02504826570509,20.025438712959122,6.869215061053858
1.2467178784931687,1.1527501904819726,0.674939814262474,1.7140417332177704,0.018812778940888786,26.58129511811589,5.906616490335482
1.2358490428333186,1.0021096744841536,1.0364934314527479,1.9050949831051018,-0.1828542073211733,26.07965799526759,5.276527328200876
1.2358490428333186,0.7597390257266877,1.0441606492795699,1.2944758675340098,-0.27212975236800135,15.41020591137742,7.777161424724495
1.35317184702122,0.8433937943676302,1.0198051453057901,1.92332830588,-0.28169985003657033,24.70127682443318,5.252278669539659
0.7394931432039931,1.1058446644748634,0.9093882770404299,1.1479175279631737,-0.29072603008267955,9.384347220593286,8.757123544933968
0.7994337833190999,1.1058446644748634,1.1068237686087157,1.0791539567011614,0.2767143382943485,11.99865286154781,9.307841868493911
1.3523668674823313,1.1058446644748634,1.324280513564851,1.0552380503831666,-0.245826137967355,4.8279125697566885,9.554783903399453
0.7566329078314371,0.667311971996039,1.3318915121763588,1.0552380503831666,-0.29072603008267955,5.607537465287162,9.567329362082138
1.2467178784931687,0.6554890407001324,0.7492560471088286,1.5263495397682354,-0.03590850375623922,20.596430298998555,6.635776546762519
0.8942265061754026,0.9080781828815402,1.1068237686087157,1.3886218532930636,-0.245826137967355,17.153582165445215,7.231836486690837
0.8942265061754026,0.6806224011019413,1.3318915121763588,1.1584571310584542,-0.245826137967355,10.760331540822225,8.707875216063583
0.6145774605212397,0.667311971996039,1.3318915121763588,0.6416644411338925,-0.29072603008267955,18.479444051644677,15.689469844975692
1.1464054187330854,0.8433937943676302,1.0615231077010872,0.6067829726903435,-0.10861462182374321,17.412209282594116,16.516810454323277
1.0860358815211506,0.7364192989498332,0.6520412743882236,1.92332830588,-0.25381205410272417,24.875929834163312,5.269077880562031
1.2159948424788887,0.9080781828815402,0.8337157188281745,1.4343357137285004,0.20692518658167275,22.552431182858072,7.019288607345255
0.9470813193903784,0.8433937943676302,0.6186175485886607,1.1479175279631737,-0.14087857939096474,10.57499083741089,8.770517954276256
1.2467178784931687,0.8436910153386965,1.0198051453057901,1.5263495397682354,-0.12526251588117485,19.78792557915205,6.593862468540125
1.3426548500701803,0.9425473186538513,1.2515747860711486,1.7140417332177704,-0.12526251588117485,25.203210576298872,5.8993318966129635
1.3426548500701803,0.9425473186538513,1.3733238552349356,1.9050949831051018,0.17897710738006506,31.421784613922025,5.32642525198898
1.2467178784931687,0.8603197585274142,0.854402779977491,1.5263495397682354,-0.2755627186086179,17.73320043782089,6.604778801692925
0.8942265061754026,0.8254838198187199,1.1068237686087157,0.6772472414324844,-0.12526251588117485,16.309853375418495,14.80436764852108
1.2358490428333186,0.7597390257266877,0.619452773145163,1.3886218532930636,0.11804229921849041,20.929218551969925,7.2870503031318075
0.8793676596901286,0.8246178899526846,0.6362432078176355,1.5263495397682354,-0.2529261711946404,18.13679961570981,6.617556391948053
0.7994337833190999,0.8246178899526846,0.619452773145163,1.869860828834707,-0.19373359235577065,25.54235463851124,5.423641152268744
1.1031542774239071,0.7597390257266877,1.3019776108216423,1.0515737045891502,-0.27212975236800135,4.763610331238872,9.574096206854993
1.1880568350431084,0.7364192989498332,1.0198051453057901,1.92332830588,-0.12526251588117485,27.0885757972016,5.246464617883627
0.8793676596901286,1.3631428616020698,1.3318915121763588,1.0552380503831666,-0.29072603008267955,5.714069315515282,9.558101370256079
1.2467178784931687,0.8246178899526846,0.7492560471088286,1.7052213955772728,-0.2529261711946404,22.806216130582666,5.931625544175871
0.8256276580570452,1.1058446644748634,0.729302971275691,0.7661593156695843,-0.245826137967355,15.335008324910358,13.107207060765615
1.3699578359536888,0.8246178899526846,1.3733238552349356,1.9454299656338794,0.15036885098451497,31.593365767996517,5.232118240458078
1.1300178274831856,1.0726666084552086,1.245467791413811,1.3200654190149195,-0.28169985003657033,15.792503110559299,7.620197363616057
1.1832057344327898,0.8433937943676302,0.6592357213872723,1.1479175279631737,-0.23047856428492217,9.509876921463027,8.779484842378713
1.1716767381600497,1.1058446644748634,1.3924041136005385,1.397987726295555,-0.245826137967355,17.201841235701778,7.220131175020769
